gid,date,yearID,homeTeam,awayTeam,homeScore,awayScore,home_roll_runs_5,home_roll_runs_10,home_roll_winpct_10,away_roll_runs_5,away_roll_runs_10,away_roll_winpct_10,temp,windspeed,pred_home_win_prob,pred_home_win_pct
COL202406190,2024-06-19,2024,COL,LAN,7,6,6.8,5.5,0.6,5.8,6.2,0.6,73.0,9.0,0.436954080307404,43.6954080307404
COL202406200,2024-06-20,2024,COL,LAN,3,5,7.8,5.6,0.5,6.2,5.7,0.5,92.0,8.0,0.48687757486290134,48.68775748629013
COL202406210,2024-06-21,2024,COL,WAS,5,11,5.2,5.8,0.5,2.4,4.2,0.4,84.0,5.0,0.470234602182184,47.023460218218396
COL202406220,2024-06-22,2024,COL,WAS,8,7,5.8,6.3,0.6,3.8,4.5,0.4,83.0,13.0,0.48084493307825776,48.084493307825774
COL202406230,2024-06-23,2024,COL,WAS,1,2,6.4,6.6,0.6,4.6,4.7,0.4,94.0,8.0,0.48704760380649276,48.704760380649276
COL202407010,2024-07-01,2024,COL,MIL,8,7,2.8,3.8,0.5,4.6,5.0,0.4,84.0,10.0,0.44466705219846986,44.466705219846986
COL202407020,2024-07-02,2024,COL,MIL,3,4,4.0,3.9,0.6,5.4,5.1,0.3,87.0,7.0,0.4510005142603567,45.10005142603567
COL202407030,2024-07-03,2024,COL,MIL,0,3,4.4,3.9,0.6,5.0,5.0,0.3,91.0,10.0,0.44843542968531624,44.84354296853162
COL202407040,2024-07-04,2024,COL,MIL,4,3,3.8,3.4,0.5,4.8,4.9,0.3,82.0,4.0,0.4595354586740996,45.953545867409964
COL202407050,2024-07-05,2024,COL,KCA,4,2,4.0,3.0,0.5,4.2,4.3,0.6,79.0,6.0,0.4418166415234026,44.18166415234026
COL202407060,2024-07-06,2024,COL,KCA,3,1,3.8,3.3,0.5,4.2,4.1,0.5,89.0,12.0,0.44381036321809914,44.381036321809916
COL202407070,2024-07-07,2024,COL,KCA,1,10,2.8,3.4,0.4,3.2,4.1,0.5,76.0,9.0,0.44966266231178925,44.96626623117893
COL202407190,2024-07-19,2024,COL,SFN,7,3,4.8,3.8,0.3,4.2,4.1,0.4,81.0,12.0,0.424040201006664,42.4040201006664
COL202407200,2024-07-20,2024,COL,SFN,4,3,5.0,4.1,0.3,3.6,4.0,0.3,85.0,10.0,0.4308825293574196,43.08825293574196
COL202407210,2024-07-21,2024,COL,SFN,2,3,5.6,4.2,0.3,3.6,3.9,0.3,78.0,4.0,0.4654935879147351,46.54935879147351
COL202407220,2024-07-22,2024,COL,BOS,9,8,4.8,4.3,0.3,4.6,4.8,0.4,83.0,8.0,0.4452524505003642,44.525245050036425
COL202407230,2024-07-23,2024,COL,BOS,0,6,6.0,5.2,0.4,5.2,5.3,0.5,89.0,5.0,0.4397691458308525,43.976914583085254
COL202407240,2024-07-24,2024,COL,BOS,20,7,4.4,4.6,0.3,5.4,4.7,0.4,93.0,7.0,0.455054384603834,45.5054384603834
COL202408060,2024-08-06,2024,COL,NYN,6,3,3.2,3.2,0.3,4.0,4.7,0.6,87.0,7.0,0.5051108944186041,50.51108944186041
COL202408070,2024-08-07,2024,COL,NYN,3,5,4.0,3.4,0.4,4.0,4.2,0.5,73.0,6.0,0.5510596678165639,55.10596678165639
COL202408080,2024-08-08,2024,COL,NYN,1,9,3.6,3.6,0.4,4.0,4.7,0.6,67.0,5.0,0.5238275186678145,52.382751866781454
COL202408090,2024-08-09,2024,COL,ATL,6,5,2.8,3.7,0.4,3.0,3.8,0.5,69.0,3.0,0.43927165874664753,43.92716587466475
COL202408100,2024-08-10,2024,COL,ATL,8,11,3.6,3.9,0.4,3.4,4.0,0.5,71.0,7.0,0.4295041007081519,42.950410070815195
COL202408110,2024-08-11,2024,COL,ATL,9,8,4.8,4.0,0.4,5.6,4.6,0.5,77.0,2.0,0.45617518303580157,45.617518303580155
COL202408160,2024-08-16,2024,COL,SDN,7,3,5.6,4.6,0.5,5.6,6.6,0.5,91.0,5.0,0.41665717471366764,41.66571747136676
COL202408170,2024-08-17,2024,COL,SDN,3,8,5.4,5.1,0.6,4.4,5.9,0.4,95.0,2.0,0.3955816313002615,39.55816313002615
COL202408180,2024-08-18,2024,COL,SDN,3,2,4.2,4.8,0.5,4.8,6.1,0.5,92.0,4.0,0.41665717471366764,41.66571747136676
COL202408260,2024-08-26,2024,COL,MIA,3,2,3.2,3.6,0.4,4.2,3.8,0.4,82.0,3.0,0.4526686729624006,45.26686729624006
COL202408270,2024-08-27,2024,COL,MIA,8,9,3.6,3.5,0.3,4.4,3.5,0.4,84.0,3.0,0.45631261977468096,45.6312619774681
COL202408280,2024-08-28,2024,COL,MIA,8,2,4.6,3.6,0.3,4.6,4.1,0.5,92.0,8.0,0.4426008869154489,44.260088691544894
COL202408290,2024-08-29,2024,COL,MIA,8,12,6.2,4.1,0.3,4.4,4.3,0.5,82.0,4.0,0.46921733260969517,46.92173326096952
COL202408300,2024-08-30,2024,COL,BAL,3,5,6.0,4.6,0.3,3.2,3.8,0.3,85.0,10.0,0.4181181061990449,41.81181061990449
COL202408310,2024-08-31,2024,COL,BAL,7,5,6.0,4.6,0.3,3.6,4.0,0.4,89.0,9.0,0.4188914182714483,41.88914182714483
COL202409010,2024-09-01,2024,COL,BAL,1,6,6.8,5.2,0.4,4.0,3.6,0.3,82.0,4.0,0.4084216864427832,40.84216864427832
COL202409130,2024-09-13,2024,COL,CHN,9,5,2.8,2.3,0.4,5.2,5.5,0.5,80.0,7.0,0.4396392730242475,43.96392730242475
COL202409140,2024-09-14,2024,COL,CHN,6,5,4.2,3.1,0.5,6.2,4.6,0.4,87.0,9.0,0.45691790474682537,45.691790474682534
COL202409150,2024-09-15,2024,COL,CHN,2,6,4.6,3.7,0.5,6.8,4.8,0.4,83.0,3.0,0.492787003092281,49.2787003092281
COL202409160,2024-09-16,2024,COL,ARI,3,2,5.0,3.7,0.4,8.0,6.5,0.5,80.0,8.0,0.5541452113662919,55.41452113662919
COL202409170,2024-09-17,2024,COL,ARI,8,2,4.8,3.7,0.4,7.2,6.1,0.5,74.0,5.0,0.49996360647276045,49.99636064727604
COL202409180,2024-09-18,2024,COL,ARI,4,9,5.6,4.2,0.5,4.8,6.1,0.5,82.0,5.0,0.5077052108501449,50.77052108501449
COL202409240,2024-09-24,2024,COL,SLN,3,7,5.4,5.1,0.4,4.2,3.5,0.3,74.0,3.0,0.4767094597376323,47.67094597376323
COL202409250,2024-09-25,2024,COL,SLN,2,5,4.4,5.0,0.4,3.6,3.9,0.4,85.0,5.0,0.4929651084795782,49.29651084795782
COL202409260,2024-09-26,2024,COL,SLN,10,8,4.0,4.3,0.3,4.2,4.2,0.4,86.0,3.0,0.484596243035921,48.4596243035921
COL202409270,2024-09-27,2024,COL,LAN,4,11,5.2,4.7,0.4,4.4,7.4,0.4,83.0,6.0,0.4569927489977527,45.69927489977527
COL202409280,2024-09-28,2024,COL,LAN,2,13,4.8,4.9,0.4,6.0,7.6,0.5,86.0,8.0,0.47636931992986115,47.63693199298611
COL202409290,2024-09-29,2024,COL,LAN,1,2,4.2,4.8,0.3,7.4,8.0,0.6,85.0,3.0,0.45137276776217594,45.1372767762176
DET202404050,2024-04-05,2024,DET,OAK,5,4,4.4,4.8,0.4,2.2,2.6,0.4,43.0,14.0,0.5692557341883898,56.92557341883898
DET202404060,2024-04-06,2024,DET,OAK,0,4,4.0,4.6,0.5,2.4,2.9,0.5,55.0,12.0,0.5641969316545036,56.419693165450354
DET202404070,2024-04-07,2024,DET,OAK,1,7,3.4,4.1,0.5,2.4,2.6,0.4,55.0,7.0,0.5371324977759692,53.713249777596914
DET202404120,2024-04-12,2024,DET,MIN,8,2,3.0,3.7,0.7,2.2,2.9,0.6,50.0,22.0,0.6082547219310078,60.82547219310078
DET202404131,2024-04-13,2024,DET,MIN,5,11,3.6,3.8,0.7,2.2,2.7,0.5,57.0,17.0,0.5871538636551151,58.71538636551151
DET202404132,2024-04-13,2024,DET,MIN,1,4,4.6,4.0,0.7,4.2,3.3,0.5,64.0,15.0,0.5817839090954963,58.17839090954963
DET202404140,2024-04-14,2024,DET,MIN,4,3,4.6,3.6,0.6,4.6,3.7,0.5,78.0,15.0,0.5699784662778704,56.99784662778704
DET202404150,2024-04-15,2024,DET,TEX,0,1,4.6,3.4,0.6,5.0,5.1,0.5,64.0,0.0,0.4944417092176296,49.44417092176296
DET202404160,2024-04-16,2024,DET,TEX,4,2,3.6,3.3,0.6,4.0,4.2,0.4,64.0,11.0,0.5012774612400506,50.12774612400506
DET202404170,2024-04-17,2024,DET,TEX,4,5,2.8,3.2,0.6,4.4,3.7,0.5,69.0,13.0,0.5098906824649733,50.989068246497325
DET202404180,2024-04-18,2024,DET,TEX,7,9,2.6,3.6,0.6,3.0,4.1,0.6,62.0,11.0,0.49695791297736513,49.69579129773651
DET202404260,2024-04-26,2024,DET,KCA,0,8,5.0,4.5,0.5,2.2,3.4,0.4,58.0,10.0,0.5489688853784472,54.896888537844724
DET202404270,2024-04-27,2024,DET,KCA,6,5,4.4,4.5,0.5,3.8,4.0,0.4,82.0,20.0,0.5560688095961374,55.60688095961373
DET202404280,2024-04-28,2024,DET,KCA,4,1,4.4,4.7,0.5,4.2,4.1,0.3,70.0,10.0,0.5550988637261584,55.50988637261584
DET202404301,2024-04-30,2024,DET,SLN,1,2,3.8,4.7,0.5,4.8,3.6,0.5,72.0,13.0,0.5547167218171987,55.47167218171987
DET202404302,2024-04-30,2024,DET,SLN,11,6,3.2,4.1,0.4,3.8,3.3,0.4,73.0,14.0,0.5345614632283354,53.45614632283354
DET202405010,2024-05-01,2024,DET,SLN,4,1,4.4,4.7,0.5,4.2,3.7,0.5,75.0,17.0,0.5547167218171987,55.47167218171987
DET202405100,2024-05-10,2024,DET,HOU,2,5,4.2,4.2,0.3,3.0,4.8,0.4,66.0,7.0,0.5131277776267567,51.312777762675665
DET202405110,2024-05-11,2024,DET,HOU,8,2,4.0,4.0,0.3,4.0,4.5,0.5,57.0,18.0,0.5347180160969442,53.471801609694424
DET202405120,2024-05-12,2024,DET,HOU,3,9,5.2,4.7,0.4,3.6,3.7,0.4,66.0,4.0,0.5312753452912341,53.12753452912341
DET202405130,2024-05-13,2024,DET,MIA,6,5,5.6,3.9,0.3,3.0,4.0,0.6,80.0,16.0,0.5593533667729003,55.935336677290024
DET202405140,2024-05-14,2024,DET,MIA,0,1,4.6,4.1,0.4,3.6,4.0,0.5,68.0,12.0,0.516284156400088,51.6284156400088
DET202405150,2024-05-15,2024,DET,MIA,0,2,3.8,4.0,0.4,3.6,4.0,0.5,70.0,8.0,0.514603507032844,51.4603507032844
DET202405230,2024-05-23,2024,DET,TOR,1,9,4.2,4.3,0.2,5.4,4.6,0.7,82.0,12.0,0.5523227806685962,55.23227806685962
DET202405240,2024-05-24,2024,DET,TOR,6,2,2.8,4.1,0.2,6.4,4.5,0.6,80.0,6.0,0.5391326792622357,53.913267926223575
DET202405250,2024-05-25,2024,DET,TOR,2,1,3.2,4.1,0.2,5.8,4.6,0.6,78.0,10.0,0.5317266571948229,53.172665719482296
DET202405260,2024-05-26,2024,DET,TOR,14,11,3.0,4.3,0.2,4.2,4.4,0.5,74.0,10.0,0.556696143559923,55.6696143559923
DET202405291,2024-05-29,2024,DET,PIT,8,0,5.2,5.7,0.3,5.4,5.1,0.6,68.0,8.0,0.5010480704984676,50.104807049846755
DET202405292,2024-05-29,2024,DET,PIT,2,10,6.2,5.2,0.2,4.4,4.6,0.5,70.0,13.0,0.513037536453968,51.303753645396796
DET202406070,2024-06-07,2024,DET,MIL,0,10,3.4,4.9,0.4,2.4,4.8,0.4,70.0,14.0,0.611835313062334,61.1835313062334
DET202406080,2024-06-08,2024,DET,MIL,4,5,2.8,3.5,0.3,3.6,5.3,0.4,77.0,11.0,0.5605370472190455,56.05370472190455
DET202406090,2024-06-09,2024,DET,MIL,10,2,2.0,3.1,0.4,3.4,5.5,0.4,75.0,13.0,0.5747858866191945,57.47858866191945
DET202406110,2024-06-11,2024,DET,WAS,4,5,3.6,3.9,0.5,4.0,3.8,0.6,72.0,2.0,0.523539992692253,52.353999269225305
DET202406120,2024-06-12,2024,DET,WAS,5,7,3.8,3.8,0.4,4.8,4.2,0.6,84.0,12.0,0.5213943725645567,52.139437256455665
DET202406130,2024-06-13,2024,DET,WAS,7,2,4.6,4.0,0.5,5.8,4.7,0.6,85.0,14.0,0.5086546955522122,50.865469555221225
DET202406210,2024-06-21,2024,DET,CHA,2,1,3.2,4.2,0.4,4.0,3.2,0.3,85.0,8.0,0.5777437815959087,57.77437815959087
DET202406220,2024-06-22,2024,DET,CHA,1,5,1.0,3.4,0.4,2.4,2.9,0.3,91.0,14.0,0.6164239356002307,61.642393560023066
DET202406230,2024-06-23,2024,DET,CHA,11,2,1.0,3.1,0.4,2.4,3.1,0.4,84.0,15.0,0.6073685371680904,60.73685371680904
DET202406240,2024-06-24,2024,DET,PHI,1,8,3.0,3.7,0.4,5.2,4.8,0.5,81.0,10.0,0.529121428476647,52.9121428476647
DET202406250,2024-06-25,2024,DET,PHI,4,1,3.0,3.1,0.3,6.0,5.3,0.6,84.0,16.0,0.5502594604980077,55.025946049800766
DET202406260,2024-06-26,2024,DET,PHI,2,6,3.8,3.5,0.4,5.8,4.9,0.5,80.0,4.0,0.5315314813279042,53.15314813279042
DET202407080,2024-07-08,2024,DET,CLE,1,0,5.4,4.4,0.5,4.4,4.2,0.5,88.0,12.0,0.5303856276143358,53.03856276143358
DET202407090,2024-07-09,2024,DET,CLE,8,9,3.8,4.5,0.5,4.0,4.1,0.5,83.0,6.0,0.5212894280355409,52.12894280355409
DET202407100,2024-07-10,2024,DET,CLE,5,4,4.8,5.1,0.5,4.2,4.7,0.5,67.0,15.0,0.5092393923001165,50.92393923001165
DET202407110,2024-07-11,2024,DET,CLE,10,1,4.8,5.1,0.4,4.6,4.4,0.4,83.0,5.0,0.5175649094929449,51.75649094929449
DET202407120,2024-07-12,2024,DET,LAN,3,4,5.8,5.4,0.4,2.4,3.7,0.3,83.0,6.0,0.5693634008268901,56.93634008268901
DET202407130,2024-07-13,2024,DET,LAN,11,9,5.4,5.4,0.4,2.2,3.7,0.4,86.0,4.0,0.563729451538147,56.372945153814705
DET202407140,2024-07-14,2024,DET,LAN,4,3,7.4,5.6,0.4,3.6,4.0,0.4,85.0,13.0,0.5851004568401565,58.51004568401565
DET202407260,2024-07-26,2024,DET,MIN,3,9,4.0,5.0,0.5,4.6,3.4,0.5,79.0,7.0,0.6103473742026128,61.03473742026127
DET202407270,2024-07-27,2024,DET,MIN,7,2,3.8,5.0,0.5,5.6,4.2,0.6,82.0,7.0,0.6021516847235513,60.21516847235513
DET202407280,2024-07-28,2024,DET,MIN,0,5,3.6,4.6,0.5,4.6,4.1,0.5,86.0,8.0,0.6083856493250825,60.838564932508255
DET202407290,2024-07-29,2024,DET,CLE,4,8,2.8,4.2,0.5,1.8,2.4,0.6,83.0,10.0,0.5248762447966324,52.48762447966324
DET202407300,2024-07-30,2024,DET,CLE,0,5,3.4,4.1,0.5,3.0,2.5,0.6,80.0,7.0,0.5089309248626824,50.893092486268245
DET202408010,2024-08-01,2024,DET,KCA,1,7,2.8,3.4,0.4,5.8,5.7,0.4,87.0,11.0,0.5156834081371152,51.56834081371152
DET202408020,2024-08-02,2024,DET,KCA,2,9,2.4,3.1,0.5,6.4,6.0,0.4,80.0,8.0,0.5041670028039569,50.41670028039569
DET202408030,2024-08-03,2024,DET,KCA,6,5,1.4,2.5,0.5,7.6,5.9,0.4,90.0,9.0,0.424126304212809,42.4126304212809
DET202408040,2024-08-04,2024,DET,KCA,2,3,2.6,2.7,0.6,7.0,6.2,0.4,86.0,5.0,0.49973119361866974,49.97311936186698
DET202408130,2024-08-13,2024,DET,SEA,15,1,3.4,3.2,0.6,5.6,4.8,0.5,81.0,7.0,0.5146554371114823,51.46554371114823
DET202408140,2024-08-14,2024,DET,SEA,3,2,5.2,4.6,0.6,5.4,4.7,0.5,82.0,6.0,0.5412654549199988,54.12654549199988
DET202408150,2024-08-15,2024,DET,SEA,2,1,5.2,4.7,0.5,5.0,3.9,0.5,80.0,8.0,0.5514173839417331,55.14173839417331
DET202408160,2024-08-16,2024,DET,NYA,0,3,5.2,4.3,0.4,5.6,5.1,0.6,80.0,10.0,0.5549380641247625,55.49380641247625
DET202408170,2024-08-17,2024,DET,NYA,4,0,5.0,4.1,0.4,5.4,5.0,0.6,76.0,10.0,0.5372713946673556,53.727139466735565
DET202408180,2024-08-18,2024,DET,NYA,3,2,4.8,4.1,0.4,3.8,4.5,0.5,73.0,5.0,0.5472221243482552,54.72221243482552
DET202408270,2024-08-27,2024,DET,ANA,6,2,7.0,5.1,0.4,2.0,2.9,0.6,75.0,7.0,0.5840681954928061,58.406819549280605
DET202408280,2024-08-28,2024,DET,ANA,3,2,7.8,5.7,0.4,2.4,2.8,0.5,79.0,9.0,0.5972649467315329,59.72649467315328
DET202408290,2024-08-29,2024,DET,ANA,0,3,7.4,5.6,0.3,2.2,2.7,0.5,72.0,4.0,0.6084197134497811,60.841971344978106
DET202408300,2024-08-30,2024,DET,BOS,5,7,4.8,5.3,0.3,3.4,3.4,0.4,91.0,11.0,0.5293235305844397,52.93235305844397
DET202408310,2024-08-31,2024,DET,BOS,2,1,4.0,5.7,0.4,3.8,3.7,0.4,85.0,8.0,0.5191953325571668,51.91953325571668
DET202409010,2024-09-01,2024,DET,BOS,4,1,3.2,5.1,0.3,3.4,3.2,0.3,80.0,9.0,0.5167307620548581,51.67307620548581
DET202409100,2024-09-10,2024,DET,COL,11,0,5.2,3.7,0.5,2.8,3.3,0.4,77.0,8.0,0.5945636151226388,59.456361512263875
DET202409110,2024-09-11,2024,DET,COL,7,4,6.4,4.8,0.6,2.4,2.5,0.4,82.0,7.0,0.6656290394626364,66.56290394626365
DET202409120,2024-09-12,2024,DET,COL,2,4,7.0,5.0,0.5,2.6,2.6,0.5,82.0,5.0,0.6602393971041894,66.02393971041894
DET202409130,2024-09-13,2024,DET,BAL,1,0,6.2,5.0,0.5,2.4,4.3,0.5,81.0,13.0,0.5089921817678477,50.899218176784764
DET202409140,2024-09-14,2024,DET,BAL,2,4,6.0,4.7,0.4,2.2,3.7,0.4,81.0,9.0,0.512208365180858,51.2208365180858
DET202409150,2024-09-15,2024,DET,BAL,4,2,4.6,4.9,0.5,3.0,2.8,0.4,81.0,7.0,0.5062737424001786,50.627374240017865
DET202409240,2024-09-24,2024,DET,TBA,2,1,3.6,3.4,0.5,2.2,2.8,0.5,68.0,5.0,0.5259704373547714,52.59704373547714
DET202409250,2024-09-25,2024,DET,TBA,7,1,3.4,3.4,0.5,2.2,2.4,0.4,75.0,7.0,0.5259704373547714,52.59704373547714
DET202409260,2024-09-26,2024,DET,TBA,4,3,4.0,4.0,0.6,2.0,2.2,0.4,72.0,8.0,0.5192391822829273,51.923918228292735
DET202409270,2024-09-27,2024,DET,CHA,4,1,4.6,4.2,0.5,3.6,3.5,0.5,75.0,22.0,0.578280024417221,57.828002441722106
DET202409280,2024-09-28,2024,DET,CHA,0,4,4.2,4.2,0.4,3.4,3.2,0.5,70.0,9.0,0.5806855714330186,58.06855714330186
DET202409290,2024-09-29,2024,DET,CHA,5,9,3.4,3.5,0.3,3.8,2.8,0.5,72.0,8.0,0.5710498942333577,57.10498942333577
DET202410090,2024-10-09,2024,DET,CLE,3,0,3.2,3.3,0.4,3.4,3.7,0.4,65.0,9.0,0.4983271462775041,49.832714627750406
DET202410100,2024-10-10,2024,DET,CLE,4,5,2.8,3.4,0.4,2.4,3.4,0.4,61.0,2.0,0.4995287626955257,49.95287626955257
HOU202403280,2024-03-28,2024,HOU,NYA,4,5,5.8,4.7,0.5,3.6,3.9,0.5,73.0,0.0,0.5799934869380059,57.99934869380059
HOU202403290,2024-03-29,2024,HOU,NYA,1,7,5.0,4.9,0.5,3.4,3.9,0.5,73.0,0.0,0.5793491577539741,57.934915775397414
HOU202403300,2024-03-30,2024,HOU,NYA,3,5,3.2,4.1,0.4,4.8,3.9,0.5,73.0,0.0,0.552589041340643,55.2589041340643
HOU202403310,2024-03-31,2024,HOU,NYA,3,4,2.8,4.1,0.5,4.8,4.3,0.5,73.0,0.0,0.5498745805512774,54.98745805512774
HOU202404010,2024-04-01,2024,HOU,TOR,10,0,3.0,4.4,0.5,4.0,5.1,0.5,73.0,0.0,0.5512467241180793,55.12467241180793
HOU202404020,2024-04-02,2024,HOU,TOR,1,2,4.2,5.0,0.5,4.0,4.5,0.4,73.0,0.0,0.5679797599200661,56.79797599200661
HOU202404030,2024-04-03,2024,HOU,TOR,8,0,3.6,4.3,0.4,2.8,3.6,0.4,73.0,0.0,0.5663173831731418,56.63173831731419
HOU202404120,2024-04-12,2024,HOU,TEX,8,12,4.2,4.4,0.5,3.0,4.7,0.5,73.0,0.0,0.5563718793902845,55.63718793902845
HOU202404130,2024-04-13,2024,HOU,TEX,9,2,5.2,4.2,0.5,5.2,5.0,0.5,73.0,0.0,0.5577900984240848,55.77900984240848
HOU202404140,2024-04-14,2024,HOU,TEX,8,5,5.0,5.0,0.6,4.6,5.0,0.5,73.0,0.0,0.5642079887581402,56.420798875814015
HOU202404150,2024-04-15,2024,HOU,ATL,1,6,6.0,5.0,0.5,5.6,5.7,0.5,73.0,0.0,0.5585813284295765,55.85813284295765
HOU202404160,2024-04-16,2024,HOU,ATL,2,6,5.8,4.9,0.5,5.6,6.1,0.5,73.0,0.0,0.5585813284295765,55.85813284295765
HOU202404170,2024-04-17,2024,HOU,ATL,4,5,5.6,4.9,0.6,6.0,6.1,0.4,73.0,0.0,0.5446703395703895,54.46703395703894
HOU202404300,2024-04-30,2024,HOU,CLE,10,9,5.2,4.1,0.6,3.0,4.6,0.4,73.0,0.0,0.5408797586293633,54.08797586293633
HOU202405010,2024-05-01,2024,HOU,CLE,2,3,6.8,4.9,0.6,4.8,5.0,0.4,73.0,0.0,0.5706424178668869,57.06424178668868
HOU202405020,2024-05-02,2024,HOU,CLE,8,2,6.6,4.7,0.5,4.2,4.3,0.3,73.0,0.0,0.5779215216830415,57.79215216830414
HOU202405030,2024-05-03,2024,HOU,SEA,5,3,8.0,5.0,0.5,2.4,3.7,0.4,73.0,0.0,0.5607504319461322,56.075043194613215
HOU202405040,2024-05-04,2024,HOU,SEA,0,5,6.6,5.1,0.5,2.4,3.0,0.4,73.0,0.0,0.555157790639109,55.5157790639109
HOU202405050,2024-05-05,2024,HOU,SEA,4,5,5.0,5.1,0.5,3.0,3.1,0.5,73.0,0.0,0.5428689227827351,54.28689227827351
HOU202405130,2024-05-13,2024,HOU,OAK,9,2,4.8,4.4,0.5,6.6,6.9,0.5,73.0,0.0,0.5591668796714276,55.916687967142764
HOU202405140,2024-05-14,2024,HOU,OAK,2,1,5.8,4.5,0.4,5.2,6.8,0.5,73.0,0.0,0.559818634849296,55.9818634849296
HOU202405150,2024-05-15,2024,HOU,OAK,3,0,5.4,4.2,0.4,3.2,4.9,0.4,73.0,0.0,0.5740451405138307,57.404514051383075
HOU202405160,2024-05-16,2024,HOU,OAK,8,1,5.0,4.5,0.5,3.0,4.6,0.4,73.0,0.0,0.576294727486284,57.629472748628395
HOU202405170,2024-05-17,2024,HOU,MIL,5,4,6.2,4.9,0.5,5.6,5.8,0.6,73.0,0.0,0.5803830927835689,58.03830927835689
HOU202405180,2024-05-18,2024,HOU,MIL,2,4,5.4,5.1,0.5,5.4,6.0,0.5,73.0,0.0,0.5736371485621761,57.363714856217605
HOU202405190,2024-05-19,2024,HOU,MIL,9,4,4.0,4.9,0.4,5.6,5.8,0.4,73.0,0.0,0.5788318357809668,57.88318357809668
HOU202405200,2024-05-20,2024,HOU,ANA,7,9,5.4,5.4,0.5,5.6,4.9,0.6,73.0,0.0,0.6016545868132132,60.16545868132132
HOU202405210,2024-05-21,2024,HOU,ANA,6,5,6.2,5.6,0.4,6.2,5.4,0.7,73.0,0.0,0.6204795892226774,62.047958922267746
HOU202405220,2024-05-22,2024,HOU,ANA,1,2,5.8,6.0,0.4,5.8,5.8,0.7,73.0,0.0,0.6245986529663601,62.45986529663601
HOU202405310,2024-05-31,2024,HOU,MIN,1,6,2.8,3.5,0.3,4.0,4.4,0.5,73.0,0.0,0.5712554058179969,57.1255405817997
HOU202406010,2024-06-01,2024,HOU,MIN,5,2,2.0,2.9,0.3,4.8,4.7,0.4,73.0,0.0,0.5392764536173504,53.927645361735046
HOU202406020,2024-06-02,2024,HOU,MIN,3,4,2.6,2.8,0.4,4.0,3.9,0.3,73.0,0.0,0.5540690025332573,55.40690025332573
HOU202406030,2024-06-03,2024,HOU,SLN,7,4,2.8,3.0,0.4,4.0,4.0,0.4,73.0,0.0,0.5152640346492157,51.526403464921565
HOU202406040,2024-06-04,2024,HOU,SLN,8,5,4.0,3.1,0.4,3.4,4.1,0.4,73.0,0.0,0.5182781697491714,51.82781697491714
HOU202406050,2024-06-05,2024,HOU,SLN,2,4,4.8,3.8,0.5,3.4,4.1,0.4,73.0,0.0,0.5351293844752001,53.51293844752001
HOU202406140,2024-06-14,2024,HOU,DET,4,0,4.4,4.9,0.4,6.0,4.4,0.6,73.0,0.0,0.593593598334528,59.3593598334528
HOU202406150,2024-06-15,2024,HOU,DET,5,13,4.0,5.0,0.5,5.2,3.6,0.5,73.0,0.0,0.6057494404728743,60.574944047287424
HOU202406160,2024-06-16,2024,HOU,DET,4,1,3.6,4.8,0.5,5.8,4.7,0.6,73.0,0.0,0.5863913392223512,58.63913392223512
HOU202406210,2024-06-21,2024,HOU,BAL,14,11,3.6,3.8,0.5,8.0,5.9,0.4,73.0,0.0,0.47532988925690517,47.53298892569052
HOU202406220,2024-06-22,2024,HOU,BAL,5,1,5.4,4.5,0.5,9.0,6.5,0.4,73.0,0.0,0.4850156464565199,48.50156464565199
HOU202406230,2024-06-23,2024,HOU,BAL,8,1,5.6,4.7,0.5,7.6,6.2,0.4,73.0,0.0,0.5188982970027112,51.889829700271115
HOU202406250,2024-06-25,2024,HOU,COL,5,2,7.2,5.2,0.6,4.8,5.8,0.5,73.0,0.0,0.5712108689306971,57.12108689306971
HOU202406260,2024-06-26,2024,HOU,COL,7,1,7.4,5.4,0.6,3.8,5.8,0.6,73.0,0.0,0.5675036765717208,56.750367657172085
HOU202407090,2024-07-09,2024,HOU,MIA,4,3,6.4,6.2,0.5,4.0,3.9,0.6,73.0,0.0,0.5905358556112391,59.05358556112391
HOU202407100,2024-07-10,2024,HOU,MIA,9,1,5.4,6.4,0.6,4.2,3.5,0.5,73.0,0.0,0.5955356213600609,59.553562136006086
HOU202407110,2024-07-11,2024,HOU,MIA,6,3,6.2,6.4,0.6,3.4,3.6,0.5,73.0,0.0,0.5941867991408409,59.418679914084095
HOU202407120,2024-07-12,2024,HOU,TEX,6,3,4.8,6.0,0.5,6.6,5.9,0.4,73.0,0.0,0.5452177203138494,54.52177203138494
HOU202407130,2024-07-13,2024,HOU,TEX,1,2,5.4,6.3,0.5,6.4,5.1,0.4,73.0,0.0,0.5767198515096437,57.67198515096437
HOU202407140,2024-07-14,2024,HOU,TEX,2,4,5.2,5.8,0.4,4.2,4.6,0.4,73.0,0.0,0.5659759335935677,56.597593359356765
HOU202407260,2024-07-26,2024,HOU,LAN,5,0,3.6,3.6,0.5,5.2,5.3,0.7,73.0,0.0,0.4799155770100198,47.99155770100198
HOU202407270,2024-07-27,2024,HOU,LAN,7,6,3.8,3.5,0.5,3.4,4.9,0.6,73.0,0.0,0.496850202864118,49.6850202864118
HOU202407280,2024-07-28,2024,HOU,LAN,2,6,4.4,3.6,0.6,4.0,4.6,0.6,73.0,0.0,0.496850202864118,49.6850202864118
